filepath,class_name,label,patient_id,split
data\brain_tumor\meningioma\Tr-me_1195.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1196.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1197.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1198.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1199.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_12.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_120.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1200.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1201.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1202.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1203.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1204.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1205.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1206.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1207.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1208.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1209.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_121.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1210.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1211.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1212.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1213.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1214.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1215.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1216.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1217.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1218.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1219.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_122.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1220.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1221.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1222.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1223.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1224.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1225.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1226.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1227.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1228.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1229.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_123.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1230.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1231.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1232.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1233.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1234.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1235.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1236.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1237.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1238.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1239.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_124.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1240.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1241.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1242.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1243.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1244.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1245.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1246.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1247.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1248.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1249.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_125.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1250.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1251.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1252.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1253.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1254.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1255.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1256.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1257.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1258.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1259.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_126.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1260.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1261.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1262.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1263.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1264.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1265.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1266.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1267.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1268.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1269.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_127.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1270.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1271.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1272.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1273.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1274.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1275.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1276.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1277.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1278.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1279.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_128.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1280.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1281.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1282.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1283.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1284.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1285.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1286.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1287.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1288.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1289.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_129.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1290.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1291.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1292.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_1293.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1294.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_1295.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1296.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1297.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1298.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1299.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_13.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_130.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_1300.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_131.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_132.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_133.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_134.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_135.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_136.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_137.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_138.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_139.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_14.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_140.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_141.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_142.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_143.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_144.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_145.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_146.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_147.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_148.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_149.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_15.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_150.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_151.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_152.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_153.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_154.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_155.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_156.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_157.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_158.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_159.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_16.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_160.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_161.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_162.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_163.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_164.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_165.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_166.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_167.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_168.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_169.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_17.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_170.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_171.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_172.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_173.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_174.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_175.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_176.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_177.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_178.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_179.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_18.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_180.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_181.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_182.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_183.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_184.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_185.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_186.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_187.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_188.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_189.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_19.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_190.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_191.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_192.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_193.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_194.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_195.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_196.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_197.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_198.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_199.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_2.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_20.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_200.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_201.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_202.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_203.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_204.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_205.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_206.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_207.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_208.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_209.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_21.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_210.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_211.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_212.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_213.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_214.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_215.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_216.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_217.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_218.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_219.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_22.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_220.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_221.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_222.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_223.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_224.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_225.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_226.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_227.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_228.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_229.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_23.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_230.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_231.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_232.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_233.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_234.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_235.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_236.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_237.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_238.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_239.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_24.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_240.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_241.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_242.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_243.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_244.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_245.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_246.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_247.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_248.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_249.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_25.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_250.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_251.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_252.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_253.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_254.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_255.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_256.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_257.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_258.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_259.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_26.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_260.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_261.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_262.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_263.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_264.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_265.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_266.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_267.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_268.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_269.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_27.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_270.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_271.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_272.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_273.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_274.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_275.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_276.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_277.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_278.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_279.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_28.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_280.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_281.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_282.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_283.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_284.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_285.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_286.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_287.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_288.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_289.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_29.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_290.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_291.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_292.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_293.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_294.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_295.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_296.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_297.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_298.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_299.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_3.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_30.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_300.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_301.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_302.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_303.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_304.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_305.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_306.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_307.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_308.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_309.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_31.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_310.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_311.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_312.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_313.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_314.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_315.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_316.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_317.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_318.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_319.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_32.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_320.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_321.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_322.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_323.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_324.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_325.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_326.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_327.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_328.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_329.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_33.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_330.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_331.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_332.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_333.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_334.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_335.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_336.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_337.jpg,meningioma,1,,test
